datetime_est,clds,primary_wave_height,max_temp,min_temp,primary_wave_period,pressure_desc,expire_time_gmt,terse_phrase,obs_id,qualifier,wdir,gust,primary_swell_direction,primary_swell_period,icon_extd,primary_swell_height,blunt_phrase,valid_time_gmt,wc,precip_total,vis,wx_icon,snow_hrly,obs_name,wspd,precip_hrly,secondary_swell_height,water_temp,wdir_cardinal,wx_phrase,temp,uv_desc,feels_like,pressure_tend,heat_index,rh,pressure,secondary_swell_direction,secondary_swell_period,dewPt,qualifier_svrty,key,day_ind,class,uv_index
2014-01-26 10:51:00,CLR,,,,,,1390758660,,KNYC,,,21,,,3400,,,1390751460,12,,10,34,,Nyc/Central Park,6,,,,VAR,Fair,20,Low,12,,20,37,29.73,,,-3,,KNYC,D,observation,0
2014-01-26 11:51:00,CLR,,,,,,1390762260,,KNYC,,,,,,3400,,,1390755060,12,,10,34,,Nyc/Central Park,6,,,,VAR,Fair,20,Low,12,,20,37,29.69,,,-3,,KNYC,D,observation,0
2014-01-26 12:51:00,CLR,,21,17,,Falling Rapidly,1390765860,,KNYC,,,,,,3400,,,1390758660,21,,10,34,,Nyc/Central Park,,,,,CALM,Fair,21,Low,21,2,21,36,29.66,,,-2,,KNYC,D,observation,0
2014-01-26 13:51:00,OVC,,,,,,1390769460,,KNYC,,,,,,2600,,,1390762260,,,10,26,,Nyc/Central Park,,,,,,Cloudy,21,,,,21,38,29.68,,,-1,,KNYC,D,observation,-94
2014-01-26 14:51:00,OVC,,,,,,1390773060,,KNYC,,,,,,2600,,,1390765860,12,,10,26,,Nyc/Central Park,7,,,,VAR,Cloudy,21,,12,,21,44,29.69,,,2,,KNYC,D,observation,-49
2014-01-26 15:51:00,OVC,,,,,,1390776660,,KNYC,,,,,,2600,,,1390769460,,,7,26,,Nyc/Central Park,,0.0,,,,Cloudy,21,,,,21,60,29.69,,,9,,KNYC,D,observation,-14
2014-01-26 16:51:00,BKN,,,,,,1390780260,,KNYC,,,,,,2800,,,1390773060,,,10,28,,Nyc/Central Park,,,,,,Mostly Cloudy,22,,,,22,55,29.66,,,8,,KNYC,D,observation,-4
2014-01-26 18:51:00,OVC,,25,21,,Falling,1390787460,,KNYC,,,20,,,2600,,,1390780260,25,,10,26,,Nyc/Central Park,3,,,,VAR,Cloudy,25,Low,25,2,25,51,29.67,,,9,,KNYC,N,observation,0
2014-01-26 19:51:00,OVC,,,,,,1390791060,,KNYC,,,,,,2600,,,1390783860,27,,10,26,,Nyc/Central Park,3,,,,VAR,Cloudy,27,Low,27,,27,47,29.67,,,9,,KNYC,N,observation,0
2014-01-26 20:51:00,OVC,,,,,,1390794660,,KNYC,,,,,,2600,,,1390787460,22,,10,26,,Nyc/Central Park,6,,,,VAR,Cloudy,28,Low,22,,28,51,29.66,,,12,,KNYC,N,observation,0
2014-01-26 21:51:00,OVC,,,,,,1390798260,,KNYC,,190,17,,,2600,,,1390791060,25,,10,26,,Nyc/Central Park,6,,,,S,Cloudy,31,Low,25,,31,50,29.66,,,14,,KNYC,N,observation,0
2014-01-26 22:51:00,OVC,,,,,,1390801860,,KNYC,,190,,,,2600,,,1390794660,27,,10,26,,Nyc/Central Park,5,,,,S,Cloudy,32,Low,27,,,51,29.63,,,16,,KNYC,N,observation,0
2014-01-26 23:51:00,OVC,,,,,,1390805460,,KNYC,,,,,,2600,,,1390798260,29,,10,26,,Nyc/Central Park,5,,,,VAR,Cloudy,33,Low,29,,33,56,29.6,,,19,,KNYC,N,observation,0
2014-01-27 00:51:00,OVC,,34,25,,Falling,1390809060,,KNYC,,310,,,,2600,,,1390801860,27,,10,26,,Nyc/Central Park,5,,,,NW,Cloudy,32,Low,27,2,,56,29.58,,,18,,KNYC,N,observation,0
2014-01-27 01:51:00,CLR,,,,,,1390812660,,KNYC,,,,,,3300,,,1390805460,31,,10,33,,Nyc/Central Park,,,,,CALM,Fair,31,Low,31,,31,61,29.56,,,19,,KNYC,N,observation,0
2014-01-27 02:51:00,CLR,,,,,,1390816260,,KNYC,,270,,,,3300,,,1390809060,30,,10,33,,Nyc/Central Park,5,,,,W,Fair,34,Low,30,,34,61,29.54,,,22,,KNYC,N,observation,0
2014-01-27 03:51:00,FEW,,,,,Falling,1390819860,,KNYC,,260,,,,3300,,,1390812660,31,,10,33,,Nyc/Central Park,6,,,,W,Fair,36,Low,31,2,36,59,29.53,,,23,,KNYC,N,observation,0
2014-01-27 04:51:00,CLR,,,,,,1390823460,,KNYC,,,,,,3300,,,1390816260,37,,10,33,,Nyc/Central Park,,,,,CALM,Fair,37,Low,37,,37,57,29.49,,,23,,KNYC,N,observation,0
2014-01-27 05:51:00,OVC,,,,,,1390827060,,KNYC,,190,,,,2600,,,1390819860,34,,10,26,,Nyc/Central Park,5,,,,S,Cloudy,38,Low,34,,38,55,29.48,,,23,,KNYC,N,observation,0
2014-01-27 06:51:00,OVC,,39,30,,Falling,1390830660,,KNYC,,190,,,,2600,,,1390823460,33,,10,26,,Nyc/Central Park,6,,,,S,Cloudy,38,Low,33,2,38,57,29.45,,,24,,KNYC,N,observation,0
2014-01-27 07:51:00,OVC,,,,,,1390834260,,KNYC,,,,,,2600,,,1390827060,37,,10,26,,Nyc/Central Park,6,,,,VAR,Cloudy,41,,37,,41,51,29.44,,,24,,KNYC,N,observation,-5
2014-01-27 08:51:00,OVC,,,,,,1390837860,,KNYC,,,,,,2600,,,1390830660,35,,10,26,,Nyc/Central Park,7,,,,VAR,Cloudy,40,,35,,40,55,29.45,,,25,,KNYC,D,observation,-27
2014-01-27 09:51:00,SCT,,,,,Rising Rapidly,1390841460,,KNYC,,250,22,,,3000,,,1390834260,32,,10,30,,Nyc/Central Park,10,,,,WSW,Partly Cloudy,39,,32,1,39,55,29.46,,,24,,KNYC,D,observation,-34
2014-01-27 10:51:00,BKN,,,,,,1390845060,,KNYC,,250,21,,,2800,,,1390837860,32,,10,28,,Nyc/Central Park,10,,,,WSW,Mostly Cloudy,39,,32,,39,57,29.46,,,25,,KNYC,D,observation,-84
2014-01-27 11:51:00,CLR,,,,,,1390848660,,KNYC,,240,,,,3400,,,1390841460,36,,10,34,,Nyc/Central Park,8,,,,WSW,Fair,41,Low,36,,41,53,29.47,,,25,,KNYC,D,observation,0
2014-01-27 12:51:00,CLR,,44,38,,Rising Rapidly,1390852260,,KNYC,,300,28,,,3400,,,1390845060,36,,10,34,,Nyc/Central Park,17,,,,WNW,Fair,44,Low,36,1,44,45,29.48,,,24,,KNYC,D,observation,0
2014-01-27 13:51:00,OVC,,,,,,1390855860,,KNYC,,,,,,2600,,,1390848660,,,10,26,,Nyc/Central Park,,,,,,Cloudy,40,,,,40,47,29.53,,,21,,KNYC,D,observation,-96
2014-01-27 14:51:00,OVC,,,,,,1390859460,,KNYC,,310,24,,,2600,,,1390852260,30,,10,26,,Nyc/Central Park,10,,,,NW,Cloudy,37,,30,,37,48,29.59,,,19,,KNYC,D,observation,-51
2014-01-27 15:51:00,OVC,,,,,Rising Rapidly,1390863060,,KNYC,,310,23,,,2600,,,1390855860,24,,10,26,,Nyc/Central Park,10,,,,NW,Cloudy,32,,24,1,,40,29.64,,,10,,KNYC,D,observation,-15
2014-01-27 16:51:00,OVC,,,,,,1390866660,,KNYC,,310,22,,,2600,,,1390859460,19,,10,26,,Nyc/Central Park,13,,,,NW,Cloudy,29,,19,,29,33,29.69,,,3,,KNYC,D,observation,-5
2014-01-27 17:51:00,OVC,,,,,,1390870260,,KNYC,,320,22,,,2600,,,1390863060,19,,10,26,,Nyc/Central Park,10,,,,NW,Cloudy,28,Low,19,,28,27,29.71,,,-2,,KNYC,D,observation,0
2014-01-27 18:51:00,CLR,,44,28,,Rising Rapidly,1390873860,,KNYC,,310,20,,,3300,,,1390866660,19,,10,33,,Nyc/Central Park,9,,,,NW,Fair,28,Low,19,1,28,25,29.78,,,-4,,KNYC,N,observation,0
2014-01-27 19:51:00,CLR,,,,,,1390877460,,KNYC,,,,,,3300,,,1390870260,19,,10,33,,Nyc/Central Park,6,,,,VAR,Fair,26,Low,19,,26,30,29.8,,,-2,,KNYC,N,observation,0
2014-01-27 20:51:00,CLR,,,,,,1390881060,,KNYC,,320,21,,,3300,,,1390873860,14,,10,33,,Nyc/Central Park,10,,,,NW,Fair,24,Low,14,,24,28,29.83,,,-5,,KNYC,N,observation,0
2014-01-27 21:51:00,CLR,,,,,Rising Rapidly,1390884660,,KNYC,,310,25,,,3300,,,1390877460,11,,10,33,,Nyc/Central Park,13,,,,NW,Fair,23,Low,11,1,23,31,29.86,,,-4,,KNYC,N,observation,0
2014-01-27 22:51:00,CLR,,,,,,1390888260,,KNYC,,310,25,,,3300,,,1390881060,9,,10,33,,Nyc/Central Park,14,,,,NW,Fair,22,Low,9,,22,32,29.89,,,-4,,KNYC,N,observation,0
2014-01-27 23:51:00,CLR,,,,,,1390891860,,KNYC,,310,22,,,3300,,,1390884660,9,,10,33,,Nyc/Central Park,13,,,,NW,Fair,21,Low,9,,21,35,29.91,,,-3,,KNYC,N,observation,0
2014-01-28 00:51:00,CLR,,28,20,,Rising,1390895460,,KNYC,,310,21,,,3300,,,1390888260,8,,10,33,,Nyc/Central Park,12,,,,NW,Fair,20,Low,8,1,20,37,29.93,,,-3,,KNYC,N,observation,0
2014-01-28 02:51:00,CLR,,,,,,1390902660,,KNYC,,310,21,,,3300,,,1390895460,8,,10,33,,Nyc/Central Park,8,,,,NW,Fair,18,Low,8,,18,36,29.99,,,-5,,KNYC,N,observation,0
2014-01-28 03:51:00,FEW,,,,,,1390906260,,KNYC,,300,,,,3300,,,1390899060,6,,10,33,,Nyc/Central Park,7,,,,WNW,Fair,16,Low,6,,16,38,30.03,,,-6,,KNYC,N,observation,0
2014-01-28 04:51:00,FEW,,,,,,1390909860,,KNYC,,310,21,,,3300,,,1390902660,1,,10,33,,Nyc/Central Park,13,,,,NW,Fair,15,Low,1,,15,41,30.06,,,-5,,KNYC,N,observation,0
2014-01-28 05:51:00,CLR,,,,,,1390913460,,KNYC,,,21,,,3300,,,1390906260,5,,10,33,,Nyc/Central Park,6,,,,VAR,Fair,14,Low,5,,14,41,30.09,,,-6,,KNYC,N,observation,0
2014-01-28 06:51:00,CLR,,20,14,,Rising,1390917060,,KNYC,,310,22,,,3300,,,1390909860,1,,10,33,,Nyc/Central Park,10,,,,NW,Fair,14,Low,1,1,14,43,30.13,,,-5,,KNYC,N,observation,0
2014-01-28 07:51:00,CLR,,,,,,1390920660,,KNYC,,310,24,,,3300,,,1390913460,0,,10,33,,Nyc/Central Park,10,,,,NW,Fair,13,Low,0,,13,39,30.16,,,-8,,KNYC,N,observation,0
2014-01-28 08:51:00,CLR,,,,,,1390924260,,KNYC,,310,18,,,3400,,,1390917060,0,,10,34,,Nyc/Central Park,10,,,,NW,Fair,13,Low,0,,13,39,30.17,,,-8,,KNYC,D,observation,0
2014-01-28 09:51:00,CLR,,,,,Rising,1390927860,,KNYC,,310,18,,,3400,,,1390920660,1,,10,34,,Nyc/Central Park,9,,,,NW,Fair,13,Low,1,1,13,37,30.2,,,-9,,KNYC,D,observation,0
2014-01-28 10:51:00,CLR,,,,,,1390931460,,KNYC,,,,,,3400,,,1390924260,15,,10,34,,Nyc/Central Park,3,,,,VAR,Fair,15,Low,15,,15,31,30.2,,,-11,,KNYC,D,observation,0
2014-01-28 11:51:00,CLR,,,,,,1390935060,,KNYC,,,,,,3400,,,1390927860,16,,10,34,,Nyc/Central Park,,,,,CALM,Fair,16,Low,16,,16,31,30.17,,,-10,,KNYC,D,observation,0
2014-01-28 12:51:00,CLR,,18,12,,Falling Rapidly,1390938660,,KNYC,,,,,,3400,,,1390931460,,,10,34,,Nyc/Central Park,,,,,,Fair,18,Low,,2,18,29,30.14,,,-10,,KNYC,D,observation,0
2014-01-28 13:51:00,FEW,,,,,,1390942260,,KNYC,,,,,,3400,,,1390935060,18,,10,34,,Nyc/Central Park,3,,,,VAR,Fair,18,,18,,18,29,30.13,,,-10,,KNYC,D,observation,-23
2014-01-28 14:51:00,SCT,,,,,,1390945860,,KNYC,,,,,,3000,,,1390938660,18,,10,30,,Nyc/Central Park,3,,,,VAR,Partly Cloudy,18,,18,,18,27,30.14,,,-11,,KNYC,D,observation,-25
2014-01-28 15:51:00,BKN,,,,,,1390949460,,KNYC,,,,,,2800,,,1390942260,12,,10,28,,Nyc/Central Park,5,,,,VAR,Mostly Cloudy,19,,12,,19,29,30.14,,,-9,,KNYC,D,observation,-11
2014-01-28 16:51:00,OVC,,,,,,1390953060,,KNYC,,310,,,,2600,,,1390945860,11,,10,26,,Nyc/Central Park,5,,,,NW,Cloudy,18,,11,,18,26,30.14,,,-12,,KNYC,D,observation,-5
2014-01-28 17:51:00,OVC,,,,,,1390956660,,KNYC,,,,,,2600,,,1390949460,18,,10,26,,Nyc/Central Park,,,,,CALM,Cloudy,18,Low,18,,18,27,30.13,,,-11,,KNYC,D,observation,0
2014-01-28 18:51:00,OVC,,,,,Falling Rapidly,1390960260,,KNYC,,280,,,,2600,,,1390953060,10,,10,26,,Nyc/Central Park,6,,,,W,Cloudy,18,Low,10,2,18,30,30.13,,,-9,,KNYC,N,observation,0
2014-01-28 19:51:00,OVC,,,,,,1390963860,,KNYC,,300,,,,2600,,,1390956660,11,,10,26,,Nyc/Central Park,5,,,,WNW,Cloudy,18,Low,11,,18,29,30.13,,,-10,,KNYC,N,observation,0
2014-01-28 20:51:00,OVC,,,,,,1390967460,,KNYC,,310,,,,2600,,,1390960260,10,,10,26,,Nyc/Central Park,6,,,,NW,Cloudy,18,Low,10,,18,29,30.11,,,-10,,KNYC,N,observation,0
2014-01-28 21:51:00,OVC,,,,,Falling Rapidly,1390971060,,KNYC,,,,,,2600,,,1390963860,11,,10,26,,Nyc/Central Park,5,,,,VAR,Cloudy,18,Low,11,2,18,30,30.08,,,-9,,KNYC,N,observation,0
2014-01-28 22:51:00,OVC,,,,,Falling Rapidly,1390974660,,KNYC,,,,,,2600,,,1390967460,18,,10,26,,Nyc/Central Park,3,,,,VAR,Cloudy,18,Low,18,2,18,35,30.08,,,-6,,KNYC,N,observation,0
2014-01-28 23:51:00,OVC,,21,12,,,1390978260,,KNYC,,,,,,2600,,,1390971060,10,,10,26,,Nyc/Central Park,5,,,,VAR,Cloudy,17,Low,10,,17,37,30.06,,,-5,,KNYC,N,observation,0
2014-01-29 00:51:00,OVC,,18,16,,Falling Rapidly,1390981860,,KNYC,,,,,,2600,,,1390974660,6,,4,26,,Nyc/Central Park,7,0.0,,,VAR,Cloudy,16,Low,6,2,16,52,30.05,,,1,,KNYC,N,observation,0
2014-01-29 01:51:00,OVC,,,,,,1390985460,,KNYC,,,,,,2600,,,1390978260,15,,1,26,,Nyc/Central Park,3,0.01,,,VAR,Cloudy,15,Low,15,,15,74,30.03,,,8,,KNYC,N,observation,0
2014-01-29 02:51:00,OVC,,,,,,1390989060,,KNYC,,290,,,,2600,,,1390981860,6,,2,26,,Nyc/Central Park,5,0.01,,,WNW,Cloudy,14,Low,6,,14,74,30.01,,,7,,KNYC,N,observation,0
2014-01-29 03:51:00,OVC,,,,,Falling,1390992660,,KNYC,,320,,,,2600,,,1390985460,2,,2,26,,Nyc/Central Park,9,0.01,,,NW,Cloudy,14,Low,2,2,14,77,30.0,,,8,,KNYC,N,observation,0
2014-01-29 04:51:00,OVC,,,,,,1390996260,,KNYC,,320,,,,2600,,,1390989060,4,,2,26,,Nyc/Central Park,7,0.01,,,NW,Cloudy,14,Low,4,,14,77,29.97,,,8,,KNYC,N,observation,0
2014-01-29 05:51:00,OVC,,,,,,1390999860,,KNYC,,280,,,,2600,,,1390992660,4,,10,26,,Nyc/Central Park,7,0.0,,,W,Cloudy,14,Low,4,,14,71,29.98,,,6,,KNYC,N,observation,0
2014-01-29 06:51:00,BKN,,16,14,,Steady,1391003460,,KNYC,,,,,,2700,,,1390996260,5,,10,27,,Nyc/Central Park,6,,,,VAR,Mostly Cloudy,14,Low,5,0,14,64,29.99,,,4,,KNYC,N,observation,0
2014-01-29 07:51:00,CLR,,,,,,1391007060,,KNYC,,310,,,,3300,,,1390999860,4,,10,33,,Nyc/Central Park,7,,,,NW,Fair,14,Low,4,,14,56,30.0,,,1,,KNYC,N,observation,0
2014-01-29 08:51:00,CLR,,,,,,1391010660,,KNYC,,290,,,,3400,,,1391003460,3,,10,34,,Nyc/Central Park,8,,,,WNW,Fair,14,Low,3,,14,45,30.01,,,-4,,KNYC,D,observation,0
2014-01-29 09:51:00,CLR,,,,,Rising Rapidly,1391014260,,KNYC,,,18,,,3400,,,1391007060,9,,10,34,,Nyc/Central Park,5,,,,VAR,Fair,16,Low,9,1,16,36,30.01,,,-7,,KNYC,D,observation,0
2014-01-29 10:51:00,CLR,,,,,,1391017860,,KNYC,,320,,,,3400,,,1391010660,6,,10,34,,Nyc/Central Park,7,,,,NW,Fair,16,Low,6,,16,38,30.0,,,-6,,KNYC,D,observation,0
2014-01-29 11:51:00,CLR,,,,,,1391021460,,KNYC,,,,,,3400,,,1391014260,10,,10,34,,Nyc/Central Park,6,,,,VAR,Fair,18,Low,10,,18,31,29.98,,,-8,,KNYC,D,observation,0
2014-01-29 12:51:00,CLR,,21,14,,Falling Rapidly,1391025060,,KNYC,,300,,,,3400,,,1391017860,11,,10,34,,Nyc/Central Park,8,,,,WNW,Fair,21,Low,11,2,21,30,29.95,,,-6,,KNYC,D,observation,0
2014-01-29 13:51:00,CLR,,,,,,1391028660,,KNYC,,300,,,,3400,,,1391021460,12,,10,34,,Nyc/Central Park,9,,,,WNW,Fair,22,Low,12,,22,28,29.93,,,-7,,KNYC,D,observation,0
2014-01-29 14:51:00,CLR,,,,,,1391032260,,KNYC,,270,,,,3400,,,1391025060,13,,10,34,,Nyc/Central Park,8,,,,W,Fair,22,Low,13,,22,30,29.93,,,-5,,KNYC,D,observation,0
2014-01-29 15:51:00,CLR,,,,,Steady,1391035860,,KNYC,,250,20,,,3400,,,1391028660,11,,10,34,,Nyc/Central Park,10,,,,WSW,Fair,22,Low,11,0,22,30,29.93,,,-5,,KNYC,D,observation,0
2014-01-29 16:51:00,CLR,,,,,,1391039460,,KNYC,,260,,,,3400,,,1391032260,13,,10,34,,Nyc/Central Park,8,,,,W,Fair,22,Low,13,,22,30,29.95,,,-5,,KNYC,D,observation,0
2014-01-29 17:51:00,CLR,,,,,,1391043060,,KNYC,,,,,,3400,,,1391035860,,,10,34,,Nyc/Central Park,,,,,,Fair,21,Low,,,21,32,29.98,,,-5,,KNYC,D,observation,0
2014-01-29 18:51:00,CLR,,23,21,,Rising Rapidly,1391046660,,KNYC,,260,21,,,3300,,,1391039460,10,,10,33,,Nyc/Central Park,10,,,,W,Fair,21,Low,10,1,21,35,30.02,,,-3,,KNYC,N,observation,0
2014-01-29 19:51:00,CLR,,,,,,1391050260,,KNYC,,,,,,3300,,,1391043060,20,,10,33,,Nyc/Central Park,3,,,,VAR,Fair,20,Low,20,,20,38,30.06,,,-2,,KNYC,N,observation,0
2014-01-29 20:51:00,CLR,,,,,,1391053860,,KNYC,,,,,,3300,,,1391046660,19,,10,33,,Nyc/Central Park,3,,,,VAR,Fair,19,Low,19,,19,38,30.08,,,-3,,KNYC,N,observation,0
2014-01-29 21:51:00,CLR,,,,,Rising,1391057460,,KNYC,,260,21,,,3300,,,1391050260,9,,10,33,,Nyc/Central Park,10,,,,W,Fair,20,Low,9,1,20,37,30.08,,,-3,,KNYC,N,observation,0
2014-01-29 22:51:00,CLR,,,,,,1391061060,,KNYC,,280,,,,3300,,,1391053860,19,,10,33,,Nyc/Central Park,3,,,,W,Fair,19,Low,19,,19,40,30.1,,,-2,,KNYC,N,observation,0
2014-01-29 23:51:00,CLR,,23,14,,,1391064660,,KNYC,,,,,,3300,,,1391057460,18,,10,33,,Nyc/Central Park,,,,,CALM,Fair,18,Low,18,,18,41,30.13,,,-2,,KNYC,N,observation,0
2014-01-30 00:51:00,CLR,,21,17,,Rising Rapidly,1391068260,,KNYC,,,,,,3300,,,1391061060,12,,10,33,,Nyc/Central Park,5,,,,VAR,Fair,19,Low,12,1,19,38,30.16,,,-3,,KNYC,N,observation,0
2014-01-30 01:51:00,CLR,,,,,,1391071860,,KNYC,,,,,,3300,,,1391064660,17,,10,33,,Nyc/Central Park,,,,,CALM,Fair,17,Low,17,,17,43,30.16,,,-2,,KNYC,N,observation,0
2014-01-30 02:51:00,CLR,,,,,,1391075460,,KNYC,,,,,,3300,,,1391068260,18,,10,33,,Nyc/Central Park,,,,,CALM,Fair,18,Low,18,,18,40,30.19,,,-3,,KNYC,N,observation,0
2014-01-30 03:51:00,CLR,,,,,Rising,1391079060,,KNYC,,,,,,3300,,,1391071860,18,,10,33,,Nyc/Central Park,3,,,,VAR,Fair,18,Low,18,1,18,41,30.2,,,-2,,KNYC,N,observation,0
2014-01-30 04:51:00,CLR,,,,,,1391082660,,KNYC,,250,,,,3300,,,1391075460,7,,10,33,,Nyc/Central Park,6,,,,WSW,Fair,16,Low,7,,16,47,30.23,,,-1,,KNYC,N,observation,0
2014-01-30 05:51:00,CLR,,,,,,1391086260,,KNYC,,260,,,,3300,,,1391079060,10,,10,33,,Nyc/Central Park,5,,,,W,Fair,17,Low,10,,17,45,30.24,,,-1,,KNYC,N,observation,0
2014-01-30 06:51:00,CLR,,19,16,,Rising,1391089860,,KNYC,,,,,,3300,,,1391082660,17,,10,33,,Nyc/Central Park,,,,,CALM,Fair,17,Low,17,1,17,45,30.25,,,-1,,KNYC,N,observation,0
2014-01-30 07:51:00,CLR,,,,,,1391093460,,KNYC,,,,,,3300,,,1391086260,18,,10,33,,Nyc/Central Park,3,,,,VAR,Fair,18,Low,18,,18,44,30.26,,,-1,,KNYC,N,observation,0
2014-01-30 08:51:00,CLR,,,,,,1391097060,,KNYC,,300,,,,3400,,,1391089860,10,,10,34,,Nyc/Central Park,7,,,,WNW,Fair,19,Low,10,,19,42,30.27,,,-1,,KNYC,D,observation,0
2014-01-30 09:51:00,CLR,,,,,Rising,1391100660,,KNYC,,,,,,3400,,,1391093460,12,,10,34,,Nyc/Central Park,6,,,,VAR,Fair,20,Low,12,1,20,40,30.28,,,-1,,KNYC,D,observation,0
2014-01-30 10:51:00,CLR,,,,,,1391104260,,KNYC,,270,,,,3400,,,1391097060,16,,10,34,,Nyc/Central Park,5,,,,W,Fair,22,Low,16,,22,37,30.28,,,-1,,KNYC,D,observation,0
2014-01-30 11:51:00,CLR,,,,,,1391107860,,KNYC,,,,,,3400,,,1391100660,25,,10,34,,Nyc/Central Park,3,,,,VAR,Fair,25,Low,25,,25,34,30.25,,,0,,KNYC,D,observation,0
2014-01-30 12:51:00,CLR,,26,17,,Falling Rapidly,1391111460,,KNYC,,,,,,3400,,,1391104260,19,,10,34,,Nyc/Central Park,6,,,,VAR,Fair,26,Low,19,2,26,34,30.5,,,1,,KNYC,D,observation,0
2014-01-30 13:51:00,CLR,,,,,,1391115060,,KNYC,,,,,,3400,,,1391107860,22,,10,34,,Nyc/Central Park,5,,,,VAR,Fair,27,Low,22,,27,34,30.19,,,2,,KNYC,D,observation,0
2014-01-30 14:51:00,CLR,,,,,,1391118660,,KNYC,,,,,,3400,,,1391111460,29,,10,34,,Nyc/Central Park,3,,,,VAR,Fair,29,Low,29,,29,36,30.17,,,5,,KNYC,D,observation,0
2014-01-30 15:51:00,CLR,,,,,Falling,1391122260,,KNYC,,,,,,3400,,,1391115060,28,,10,34,,Nyc/Central Park,3,,,,VAR,Fair,28,Low,28,2,28,34,30.17,,,3,,KNYC,D,observation,0
2014-01-30 16:51:00,CLR,,,,,,1391125860,,KNYC,,,,,,3400,,,1391118660,27,,10,34,,Nyc/Central Park,,,,,CALM,Fair,27,Low,27,,27,39,30.16,,,5,,KNYC,D,observation,0
2014-01-30 17:51:00,CLR,,,,,,1391129460,,KNYC,,,,,,3400,,,1391122260,21,,10,34,,Nyc/Central Park,5,,,,VAR,Fair,26,Low,21,,26,47,30.14,,,8,,KNYC,D,observation,0
2014-01-30 18:51:00,CLR,,30,25,,Falling Rapidly,1391133060,,KNYC,,,,,,3300,,,1391125860,25,,10,33,,Nyc/Central Park,,,,,CALM,Fair,25,Low,25,2,25,51,30.11,,,9,,KNYC,N,observation,0
2014-01-30 19:51:00,CLR,,,,,,1391136660,,KNYC,,170,,,,3300,,,1391129460,22,,10,33,,Nyc/Central Park,5,,,,S,Fair,27,Low,22,,27,47,30.09,,,9,,KNYC,N,observation,0
2014-01-30 20:51:00,CLR,,,,,,1391140260,,KNYC,,220,,,,3300,,,1391133060,18,,10,33,,Nyc/Central Park,8,,,,SW,Fair,27,Low,18,,27,43,30.09,,,7,,KNYC,N,observation,0
2014-01-30 21:51:00,CLR,,,,,Falling Rapidly,1391143860,,KNYC,,210,,,,3300,,,1391136660,22,,10,33,,Nyc/Central Park,5,,,,SSW,Fair,27,Low,22,2,27,49,30.06,,,10,,KNYC,N,observation,0
2014-01-30 22:51:00,CLR,,,,,,1391147460,,KNYC,,270,16,,,3300,,,1391140260,18,,10,33,,Nyc/Central Park,9,,,,W,Fair,27,Low,18,,27,43,30.05,,,7,,KNYC,N,observation,0
2014-01-30 23:51:00,CLR,,30,16,,,1391151060,,KNYC,,250,18,,,3300,,,1391143860,18,,10,33,,Nyc/Central Park,7,,,,WSW,Fair,26,Low,18,,26,44,30.03,,,7,,KNYC,N,observation,0
2014-01-31 00:51:00,BKN,,28,25,,Falling Rapidly,1391154660,,KNYC,,,,,,2700,,,1391147460,25,,10,27,,Nyc/Central Park,,,,,CALM,Mostly Cloudy,25,Low,25,2,25,51,30.01,,,9,,KNYC,N,observation,0
2014-01-31 01:51:00,CLR,,,,,,1391158260,,KNYC,,260,17,,,3300,,,1391151060,16,,10,33,,Nyc/Central Park,10,,,,W,Fair,26,Low,16,,26,47,29.98,,,8,,KNYC,N,observation,0
2014-01-31 02:51:00,CLR,,,,,,1391161860,,KNYC,,280,18,,,3300,,,1391154660,19,,10,33,,Nyc/Central Park,6,,,,W,Fair,26,Low,19,,26,55,29.97,,,12,,KNYC,N,observation,0
2014-01-31 03:51:00,CLR,,,,,Falling,1391165460,,KNYC,,,,,,3300,,,1391158260,27,,10,33,,Nyc/Central Park,,,,,CALM,Fair,27,Low,27,2,27,47,29.95,,,9,,KNYC,N,observation,0
2014-01-31 04:51:00,CLR,,,,,,1391169060,,KNYC,,,,,,3300,,,1391161860,,,10,33,,Nyc/Central Park,,,,,,Fair,28,Low,,,28,43,29.95,,,8,,KNYC,N,observation,0
2014-01-31 05:51:00,CLR,,,,,,1391172660,,KNYC,,260,,,,3300,,,1391165460,19,,10,33,,Nyc/Central Park,9,,,,W,Fair,28,Low,19,,28,43,29.93,,,8,,KNYC,N,observation,0
2014-01-31 06:51:00,OVC,,28,25,,Steady,1391176260,,KNYC,,260,16,,,2600,,,1391169060,19,,10,26,,Nyc/Central Park,9,,,,W,Cloudy,28,Low,19,0,28,45,29.94,,,9,,KNYC,N,observation,0
2014-01-31 07:51:00,BKN,,,,,,1391179860,,KNYC,,260,,,,2700,,,1391172660,20,,10,27,,Nyc/Central Park,8,,,,W,Mostly Cloudy,28,,20,,28,47,29.95,,,10,,KNYC,N,observation,-4
2014-01-31 08:51:00,BKN,,,,,,1391183460,,KNYC,,280,,,,2800,,,1391176260,24,,10,28,,Nyc/Central Park,5,,,,W,Mostly Cloudy,29,,24,,29,49,29.97,,,12,,KNYC,D,observation,-22
2014-01-31 09:51:00,OVC,,,,,Rising Rapidly,1391187060,,KNYC,,270,,,,2600,,,1391179860,22,,10,26,,Nyc/Central Park,10,,,,W,Cloudy,31,,22,1,31,42,29.98,,,10,,KNYC,D,observation,-76
